lncRNAid_Homo_sapiens	isTable_1_Canis_lupus_familiaris	orthology_type_synteny_Canis_lupus_familiaris	lncRNA_synteny_id_Canis_lupus_familiaris	isTable_2_Canis_lupus_familiaris	orthology_type_configuration_Canis_lupus_familiaris	configuration_type_configuration_Canis_lupus_familiaris	lncRNA_configuration_id_Canis_lupus_familiaris	isTable_3_Canis_lupus_familiaris
ENSG00000236708	1	many_to_many_DifferentNumber	ENSCAFG00845014876;ENSCAFG00845014981;ENSCAFG00845014987;ENSCAFG00845014996;ENSCAFG00845015001;ENSCAFG00845015026;ENSCAFG00845015037;ENSCAFG00845015046;ENSCAFG00845015061;ENSCAFG00845015071;ENSCAFG00845015119;ENSCAFG00845015127;ENSCAFG00845015137	0	NA	NA	NA	0
ENSG00000217455	1	many_to_many_DifferentNumber	ENSCAFG00845014876;ENSCAFG00845014981;ENSCAFG00845014987;ENSCAFG00845014996;ENSCAFG00845015001;ENSCAFG00845015026;ENSCAFG00845015037;ENSCAFG00845015046;ENSCAFG00845015061;ENSCAFG00845015071;ENSCAFG00845015119;ENSCAFG00845015127;ENSCAFG00845015137	0	NA	NA	NA	0
ENSG00000231892	1	many_to_many_DifferentNumber	ENSCAFG00845014876;ENSCAFG00845014981;ENSCAFG00845014987;ENSCAFG00845014996;ENSCAFG00845015001;ENSCAFG00845015026;ENSCAFG00845015037;ENSCAFG00845015046;ENSCAFG00845015061;ENSCAFG00845015071;ENSCAFG00845015119;ENSCAFG00845015127;ENSCAFG00845015137	0	NA	NA	NA	0
ENSG00000228334	1	many_to_many_DifferentNumber	ENSCAFG00845014876;ENSCAFG00845014981;ENSCAFG00845014987;ENSCAFG00845014996;ENSCAFG00845015001;ENSCAFG00845015026;ENSCAFG00845015037;ENSCAFG00845015046;ENSCAFG00845015061;ENSCAFG00845015071;ENSCAFG00845015119;ENSCAFG00845015127;ENSCAFG00845015137	0	NA	NA	NA	0
ENSG00000241269	1	many_to_one	ENSCAFG00845013587	0	NA	NA	NA	1
ENSG00000188365	1	many_to_one	ENSCAFG00845013587	0	NA	NA	NA	1
ENSG00000273084	1	many_to_one	ENSCAFG00845013587	0	NA	NA	NA	1
ENSG00000290091	1	many_to_one	ENSCAFG00845013587	0	NA	NA	NA	1
ENSG00000272953	1	many_to_one	ENSCAFG00845013587	0	NA	NA	NA	1
ENSG00000272732	1	many_to_one	ENSCAFG00845022704	0	NA	NA	NA	1
ENSG00000272894	1	many_to_one	ENSCAFG00845022704	1	one_to_one	lncgDivg	ENSCAFG00845022704	1
ENSG00000237070	1	many_to_one	ENSCAFG00845028162	0	NA	NA	NA	1
ENSG00000229108	1	many_to_one	ENSCAFG00845028162	0	NA	NA	NA	1
ENSG00000286376	1	many_to_one	ENSCAFG00845028167	0	NA	NA	NA	1
ENSG00000225974	1	many_to_one	ENSCAFG00845028167	0	NA	NA	NA	1
ENSG00000229379	1	many_to_one	ENSCAFG00845028167	0	NA	NA	NA	1
ENSG00000229533	1	many_to_one	ENSCAFG00845007090	0	NA	NA	NA	0
ENSG00000232821	1	many_to_one	ENSCAFG00845007090	0	NA	NA	NA	0
ENSG00000236536	1	many_to_one	ENSCAFG00845007090	0	NA	NA	NA	0
ENSG00000230333	1	one_to_one	ENSCAFG00845025005	1	one_to_one	lncgConv	ENSCAFG00845025005	1
ENSG00000228421	1	many_to_one	ENSCAFG00845017601	1	one_to_one	lncgDivg	ENSCAFG00845017601	0
ENSG00000272568	1	many_to_one	ENSCAFG00845017601	0	NA	NA	NA	0
ENSG00000233517	1	many_to_one	ENSCAFG00845017601	0	NA	NA	NA	0
ENSG00000287651	1	many_to_one	ENSCAFG00845028651	0	NA	NA	NA	1
ENSG00000289335	1	many_to_one	ENSCAFG00845028651	1	one_to_one	lncgDivg	ENSCAFG00845028651	1
ENSG00000273014	1	many_to_many_DifferentNumber	ENSCAFG00845023072;ENSCAFG00845023088	0	NA	NA	NA	0
ENSG00000281332	1	many_to_many_DifferentNumber	ENSCAFG00845023072;ENSCAFG00845023088	0	NA	NA	NA	0
ENSG00000272905	1	many_to_many_DifferentNumber	ENSCAFG00845023072;ENSCAFG00845023088	1	one_to_one	lincConv	ENSCAFG00845023072	0
ENSG00000181211	1	one_to_one	ENSCAFG00845011911	1	one_to_one	lncgSS.dw	ENSCAFG00845011911	1
ENSG00000228680	1	many_to_one	ENSCAFG00845011926	1	many_to_one	lncgDivg	ENSCAFG00845017845	1
ENSG00000231638	1	many_to_one	ENSCAFG00845011926	1	many_to_one	lncgDivg	ENSCAFG00845017845	1
ENSG00000286658	1	many_to_one	ENSCAFG00845010901	0	NA	NA	NA	1
ENSG00000228204	1	many_to_one	ENSCAFG00845010901	0	NA	NA	NA	0
ENSG00000236046	1	one_to_many	ENSCAFG00845010875;ENSCAFG00845010887	1	one_to_one	lincSS.up	ENSCAFG00845010887	0
ENSG00000272950	1	one_to_many	ENSCAFG00845008963;ENSCAFG00845008969;ENSCAFG00845008975	0	NA	NA	NA	1
ENSG00000288889	1	one_to_one	ENSCAFG00845004150	1	one_to_one	lncgDivg	ENSCAFG00845004150	1
ENSG00000232019	1	one_to_one	ENSCAFG00845027673	0	NA	NA	NA	0
ENSG00000237870	1	many_to_one	ENSCAFG00845006458	0	NA	NA	NA	0
ENSG00000243243	1	many_to_one	ENSCAFG00845006458	0	NA	NA	NA	0
ENSG00000237813	1	many_to_one	ENSCAFG00845006458	0	NA	NA	NA	0
ENSG00000243345	1	many_to_one	ENSCAFG00845006233	0	NA	NA	NA	0
ENSG00000225535	1	many_to_one	ENSCAFG00845006233	0	NA	NA	NA	0
ENSG00000226770	1	many_to_one	ENSCAFG00845025933	0	NA	NA	NA	0
ENSG00000224138	1	many_to_one	ENSCAFG00845025933	1	one_to_one	lncgDivg	ENSCAFG00845025933	0
ENSG00000225612	1	many_to_one	ENSCAFG00845012972	0	NA	NA	NA	1
ENSG00000228521	1	many_to_one	ENSCAFG00845012972	0	NA	NA	NA	1
ENSG00000287865	1	many_to_one	ENSCAFG00845012972	0	NA	NA	NA	1
ENSG00000286013	1	many_to_many_DifferentNumber	ENSCAFG00845026828;ENSCAFG00845026860;ENSCAFG00845026871;ENSCAFG00845026882	0	NA	NA	NA	1
ENSG00000286076	1	many_to_many_DifferentNumber	ENSCAFG00845026828;ENSCAFG00845026860;ENSCAFG00845026871;ENSCAFG00845026882	0	NA	NA	NA	1
ENSG00000273320	1	many_to_many_DifferentNumber	ENSCAFG00845026828;ENSCAFG00845026860;ENSCAFG00845026871;ENSCAFG00845026882	0	NA	NA	NA	1
ENSG00000243797	1	many_to_many_DifferentNumber	ENSCAFG00845026835;ENSCAFG00845026846	1	one_to_one	lncgSS.dw	ENSCAFG00845026835	1
ENSG00000267052	1	many_to_many_DifferentNumber	ENSCAFG00845026835;ENSCAFG00845026846	0	NA	NA	NA	1
ENSG00000290116	1	many_to_many_DifferentNumber	ENSCAFG00845026835;ENSCAFG00845026846	0	NA	NA	NA	1
ENSG00000229196	1	one_to_one	ENSCAFG00845019142	1	one_to_one	lincSS.dw	ENSCAFG00845019142	1
ENSG00000272604	1	one_to_one	ENSCAFG00845027513	0	NA	NA	NA	1
ENSG00000204990	1	many_to_many_DifferentNumber	ENSCAFG00845031023;ENSCAFG00845031026	0	NA	NA	NA	0
ENSG00000285841	1	many_to_many_DifferentNumber	ENSCAFG00845031023;ENSCAFG00845031026	0	NA	NA	NA	0
ENSG00000261629	1	many_to_many_DifferentNumber	ENSCAFG00845031023;ENSCAFG00845031026	0	NA	NA	NA	0
ENSG00000261570	1	many_to_many_DifferentNumber	ENSCAFG00845031023;ENSCAFG00845031026	0	NA	NA	NA	0
ENSG00000261797	1	many_to_many_DifferentNumber	ENSCAFG00845031023;ENSCAFG00845031026	1	one_to_one	lincConv	ENSCAFG00845031023	0
ENSG00000275356	1	one_to_many	ENSCAFG00845005697;ENSCAFG00845005714	0	NA	NA	NA	0
ENSG00000235427	1	many_to_one	ENSCAFG00845006906	0	NA	NA	NA	0
ENSG00000231210	1	many_to_one	ENSCAFG00845006906	0	NA	NA	NA	0
ENSG00000231951	1	many_to_one	ENSCAFG00845019583	0	NA	NA	NA	0
ENSG00000287584	1	many_to_one	ENSCAFG00845019583	0	NA	NA	NA	0
ENSG00000285904	1	one_to_one	ENSCAFG00845031055	1	one_to_one	lncgDivg	ENSCAFG00845031055	1
ENSG00000224116	1	one_to_one	ENSCAFG00845018557	0	NA	NA	NA	1
ENSG00000289403	1	one_to_many	ENSCAFG00845018566;ENSCAFG00845018607	1	one_to_one	lncgSS.up	ENSCAFG00845018607	1
ENSG00000286569	1	one_to_one	ENSCAFG00845018275	0	NA	NA	NA	1
ENSG00000279418	1	many_to_many_sameNumber	ENSCAFG00845013297;ENSCAFG00845013302	0	NA	NA	NA	1
ENSG00000204876	1	many_to_many_sameNumber	ENSCAFG00845013297;ENSCAFG00845013302	0	NA	NA	NA	1
ENSG00000289588	1	many_to_many_DifferentNumber	ENSCAFG00845013258;ENSCAFG00845013272;ENSCAFG00845013315	0	NA	NA	NA	1
ENSG00000182648	1	many_to_many_DifferentNumber	ENSCAFG00845013258;ENSCAFG00845013272;ENSCAFG00845013315	0	NA	NA	NA	1
ENSG00000235029	1	many_to_one	ENSCAFG00845013752	1	many_to_one	lncgDivg	ENSCAFG00845013752	1
ENSG00000243479	1	many_to_one	ENSCAFG00845013752	1	many_to_one	lncgDivg	ENSCAFG00845013752	1
ENSG00000269446	1	many_to_one	ENSCAFG00845013752	0	NA	NA	NA	0
ENSG00000236102	1	one_to_one	ENSCAFG00845013760	1	one_to_one	lincSS.up	ENSCAFG00845013760	1
ENSG00000287893	1	one_to_one	ENSCAFG00845028986	0	NA	NA	NA	1
ENSG00000287815	1	one_to_many	ENSCAFG00845002512;ENSCAFG00845002519	0	NA	NA	NA	1
ENSG00000231098	1	one_to_one	ENSCAFG00845014606	0	NA	NA	NA	1
ENSG00000244036	1	one_to_one	ENSCAFG00845019635	1	one_to_one	lncgConv	ENSCAFG00845019635	1
ENSG00000272760	1	many_to_many_DifferentNumber	ENSCAFG00845012921;ENSCAFG00845012942	1	many_to_many	lncgDivg	ENSCAFG00845012942;ENSCAFG00845012921	0
ENSG00000273183	1	many_to_many_DifferentNumber	ENSCAFG00845012921;ENSCAFG00845012942	1	many_to_many	lncgDivg	ENSCAFG00845012942;ENSCAFG00845012921	0
ENSG00000273344	1	many_to_many_DifferentNumber	ENSCAFG00845012921;ENSCAFG00845012942	1	many_to_many	lncgDivg	ENSCAFG00845012942;ENSCAFG00845012921	1
ENSG00000289438	1	one_to_one	ENSCAFG00845007260	0	NA	NA	NA	1
ENSG00000223571	1	one_to_one	ENSCAFG00845022321	1	one_to_one	lncgSS.up	ENSCAFG00845022321	0
ENSG00000283400	1	many_to_many_DifferentNumber	ENSCAFG00845029397;ENSCAFG00845029422;ENSCAFG00845029432;ENSCAFG00845029441;ENSCAFG00845029457	0	NA	NA	NA	0
ENSG00000283546	1	many_to_many_DifferentNumber	ENSCAFG00845029397;ENSCAFG00845029422;ENSCAFG00845029432;ENSCAFG00845029441;ENSCAFG00845029457	0	NA	NA	NA	0
ENSG00000283631	1	many_to_one	ENSCAFG00845029407	0	NA	NA	NA	0
ENSG00000283380	1	many_to_one	ENSCAFG00845029407	1	many_to_one	lncgDivg	ENSCAFG00845029407	0
ENSG00000286060	1	one_to_many	ENSCAFG00845031080;ENSCAFG00845031081;ENSCAFG00845031082	0	NA	NA	NA	0
ENSG00000237741	1	one_to_one	ENSCAFG00845021066	0	NA	NA	NA	0
ENSG00000227042	1	one_to_one	ENSCAFG00845026264	0	NA	NA	NA	1
ENSG00000270052	1	many_to_many_DifferentNumber	ENSCAFG00845024878;ENSCAFG00845024906;ENSCAFG00845024916	0	NA	NA	NA	0
ENSG00000214915	1	many_to_many_DifferentNumber	ENSCAFG00845024878;ENSCAFG00845024906;ENSCAFG00845024916	0	NA	NA	NA	0
ENSG00000261101	1	many_to_one	ENSCAFG00845019973	1	one_to_one	lncgSS.dw	ENSCAFG00845019973	0
ENSG00000286000	1	many_to_one	ENSCAFG00845019973	0	NA	NA	NA	0
ENSG00000228275	1	one_to_one	ENSCAFG00845019984	0	NA	NA	NA	0
ENSG00000225037	1	one_to_one	ENSCAFG00845029153	0	NA	NA	NA	1
ENSG00000230153	1	one_to_one	ENSCAFG00845024529	0	NA	NA	NA	1
ENSG00000281961	1	many_to_one	ENSCAFG00845019074	0	NA	NA	NA	0
ENSG00000282692	1	many_to_one	ENSCAFG00845019074	0	NA	NA	NA	0
ENSG00000282375	1	many_to_one	ENSCAFG00845019074	0	NA	NA	NA	0
ENSG00000282160	1	many_to_one	ENSCAFG00845019074	0	NA	NA	NA	0
ENSG00000255076	1	one_to_many	ENSCAFG00845014131;ENSCAFG00845014138	0	NA	NA	NA	0
ENSG00000255494	1	one_to_many	ENSCAFG00845013484;ENSCAFG00845013497;ENSCAFG00845013512	0	NA	NA	NA	1
ENSG00000254813	1	one_to_many	ENSCAFG00845013491;ENSCAFG00845013502;ENSCAFG00845013507;ENSCAFG00845013521	0	NA	NA	NA	1
ENSG00000253452	1	one_to_many	ENSCAFG00845014046;ENSCAFG00845014068	1	one_to_one	lincSS.dw	ENSCAFG00845014068	0
ENSG00000253746	1	many_to_one	ENSCAFG00845013845	0	NA	NA	NA	0
ENSG00000253123	1	many_to_one	ENSCAFG00845013845	0	NA	NA	NA	0
ENSG00000254038	1	many_to_one	ENSCAFG00845013845	0	NA	NA	NA	0
ENSG00000254306	1	many_to_one	ENSCAFG00845013845	1	many_to_one	lincDivg	ENSCAFG00845013845	0
ENSG00000253344	1	many_to_one	ENSCAFG00845013845	1	many_to_one	lincDivg	ENSCAFG00845013845	0
ENSG00000253161	1	many_to_one	ENSCAFG00845013845	0	NA	NA	NA	0
ENSG00000254290	1	many_to_one	ENSCAFG00845013845	1	many_to_one	lincDivg	ENSCAFG00845013845	0
ENSG00000253414	1	many_to_one	ENSCAFG00845013845	0	NA	NA	NA	0
ENSG00000253474	1	one_to_one	ENSCAFG00845028711	0	NA	NA	NA	1
ENSG00000253206	1	many_to_many_DifferentNumber	ENSCAFG00845028668;ENSCAFG00845028671;ENSCAFG00845028673;ENSCAFG00845028682;ENSCAFG00845028684;ENSCAFG00845028687;ENSCAFG00845028692;ENSCAFG00845028704;ENSCAFG00845028717;ENSCAFG00845028726;ENSCAFG00845028732;ENSCAFG00845028744;ENSCAFG00845028754;ENSCAFG00845028767;ENSCAFG00845028774;ENSCAFG00845028782;ENSCAFG00845028784;ENSCAFG00845028793;ENSCAFG00845028799;ENSCAFG00845028807;ENSCAFG00845028818;ENSCAFG00845028825;ENSCAFG00845028831	0	NA	NA	NA	1
ENSG00000253380	1	many_to_many_DifferentNumber	ENSCAFG00845028668;ENSCAFG00845028671;ENSCAFG00845028673;ENSCAFG00845028682;ENSCAFG00845028684;ENSCAFG00845028687;ENSCAFG00845028692;ENSCAFG00845028704;ENSCAFG00845028717;ENSCAFG00845028726;ENSCAFG00845028732;ENSCAFG00845028744;ENSCAFG00845028754;ENSCAFG00845028767;ENSCAFG00845028774;ENSCAFG00845028782;ENSCAFG00845028784;ENSCAFG00845028793;ENSCAFG00845028799;ENSCAFG00845028807;ENSCAFG00845028818;ENSCAFG00845028825;ENSCAFG00845028831	0	NA	NA	NA	1
ENSG00000253484	1	many_to_many_DifferentNumber	ENSCAFG00845028668;ENSCAFG00845028671;ENSCAFG00845028673;ENSCAFG00845028682;ENSCAFG00845028684;ENSCAFG00845028687;ENSCAFG00845028692;ENSCAFG00845028704;ENSCAFG00845028717;ENSCAFG00845028726;ENSCAFG00845028732;ENSCAFG00845028744;ENSCAFG00845028754;ENSCAFG00845028767;ENSCAFG00845028774;ENSCAFG00845028782;ENSCAFG00845028784;ENSCAFG00845028793;ENSCAFG00845028799;ENSCAFG00845028807;ENSCAFG00845028818;ENSCAFG00845028825;ENSCAFG00845028831	1	one_to_many	lincDivg	ENSCAFG00845028799;ENSCAFG00845028818;ENSCAFG00845028782;ENSCAFG00845028831;ENSCAFG00845028807;ENSCAFG00845028793;ENSCAFG00845028825;ENSCAFG00845028784	1
ENSG00000271148	1	many_to_many_DifferentNumber	ENSCAFG00845028668;ENSCAFG00845028671;ENSCAFG00845028673;ENSCAFG00845028682;ENSCAFG00845028684;ENSCAFG00845028687;ENSCAFG00845028692;ENSCAFG00845028704;ENSCAFG00845028717;ENSCAFG00845028726;ENSCAFG00845028732;ENSCAFG00845028744;ENSCAFG00845028754;ENSCAFG00845028767;ENSCAFG00845028774;ENSCAFG00845028782;ENSCAFG00845028784;ENSCAFG00845028793;ENSCAFG00845028799;ENSCAFG00845028807;ENSCAFG00845028818;ENSCAFG00845028825;ENSCAFG00845028831	0	NA	NA	NA	1
ENSG00000289095	1	many_to_many_DifferentNumber	ENSCAFG00845028668;ENSCAFG00845028671;ENSCAFG00845028673;ENSCAFG00845028682;ENSCAFG00845028684;ENSCAFG00845028687;ENSCAFG00845028692;ENSCAFG00845028704;ENSCAFG00845028717;ENSCAFG00845028726;ENSCAFG00845028732;ENSCAFG00845028744;ENSCAFG00845028754;ENSCAFG00845028767;ENSCAFG00845028774;ENSCAFG00845028782;ENSCAFG00845028784;ENSCAFG00845028793;ENSCAFG00845028799;ENSCAFG00845028807;ENSCAFG00845028818;ENSCAFG00845028825;ENSCAFG00845028831	0	NA	NA	NA	1
ENSG00000215117	1	many_to_one	ENSCAFG00845027503	0	NA	NA	NA	1
ENSG00000253871	1	many_to_one	ENSCAFG00845027503	0	NA	NA	NA	1
ENSG00000253301	1	many_to_one	ENSCAFG00845027503	0	NA	NA	NA	1
ENSG00000253614	1	many_to_one	ENSCAFG00845027503	0	NA	NA	NA	0
ENSG00000253821	1	many_to_one	ENSCAFG00845027503	0	NA	NA	NA	1
ENSG00000205293	1	many_to_one	ENSCAFG00845027503	0	NA	NA	NA	1
ENSG00000254139	1	many_to_one	ENSCAFG00845027503	0	NA	NA	NA	1
ENSG00000287301	1	many_to_one	ENSCAFG00845027503	0	NA	NA	NA	0
ENSG00000253322	1	many_to_many_DifferentNumber	ENSCAFG00845027546;ENSCAFG00845027556;ENSCAFG00845027561;ENSCAFG00845027568;ENSCAFG00845027574;ENSCAFG00845027579;ENSCAFG00845027589;ENSCAFG00845027596	0	NA	NA	NA	1
ENSG00000253376	1	many_to_many_DifferentNumber	ENSCAFG00845027546;ENSCAFG00845027556;ENSCAFG00845027561;ENSCAFG00845027568;ENSCAFG00845027574;ENSCAFG00845027579;ENSCAFG00845027589;ENSCAFG00845027596	1	one_to_many	lincDivg	ENSCAFG00845027574;ENSCAFG00845027556;ENSCAFG00845027596;ENSCAFG00845027568;ENSCAFG00845027579;ENSCAFG00845027589;ENSCAFG00845027561	1
ENSG00000254266	1	one_to_one	ENSCAFG00845029504	0	NA	NA	NA	0
ENSG00000287185	1	one_to_one	ENSCAFG00845014405	0	NA	NA	NA	0
ENSG00000254177	1	many_to_many_DifferentNumber	ENSCAFG00845014794;ENSCAFG00845014799;ENSCAFG00845014805;ENSCAFG00845014811;ENSCAFG00845014816	0	NA	NA	NA	1
ENSG00000254060	1	many_to_many_DifferentNumber	ENSCAFG00845014794;ENSCAFG00845014799;ENSCAFG00845014805;ENSCAFG00845014811;ENSCAFG00845014816	0	NA	NA	NA	1
ENSG00000289242	1	many_to_many_DifferentNumber	ENSCAFG00845014794;ENSCAFG00845014799;ENSCAFG00845014805;ENSCAFG00845014811;ENSCAFG00845014816	1	many_to_many	lincDivg	ENSCAFG00845014816;ENSCAFG00845014794;ENSCAFG00845014805;ENSCAFG00845014811;ENSCAFG00845014799	1
ENSG00000253214	1	many_to_many_DifferentNumber	ENSCAFG00845014794;ENSCAFG00845014799;ENSCAFG00845014805;ENSCAFG00845014811;ENSCAFG00845014816	1	many_to_many	lincDivg	ENSCAFG00845014816;ENSCAFG00845014794;ENSCAFG00845014805;ENSCAFG00845014811;ENSCAFG00845014799	1
ENSG00000253138	1	one_to_one	ENSCAFG00845018793	0	NA	NA	NA	1
ENSG00000253238	1	many_to_many_DifferentNumber	ENSCAFG00845014581;ENSCAFG00845014605;ENSCAFG00845014615	1	one_to_one	lincDivg	ENSCAFG00845014581	0
ENSG00000254205	1	many_to_many_DifferentNumber	ENSCAFG00845014581;ENSCAFG00845014605;ENSCAFG00845014615	0	NA	NA	NA	0
ENSG00000251867	1	one_to_many	ENSCAFG00845014566;ENSCAFG00845014576;ENSCAFG00845014584;ENSCAFG00845014595	0	NA	NA	NA	0
ENSG00000254020	1	many_to_one	ENSCAFG00845021889	0	NA	NA	NA	0
ENSG00000253682	1	many_to_one	ENSCAFG00845021889	0	NA	NA	NA	0
ENSG00000253634	1	many_to_one	ENSCAFG00845021889	0	NA	NA	NA	0
ENSG00000288005	1	many_to_one	ENSCAFG00845021889	0	NA	NA	NA	0
ENSG00000248858	1	many_to_one	ENSCAFG00845021889	0	NA	NA	NA	0
ENSG00000253749	1	many_to_one	ENSCAFG00845021889	0	NA	NA	NA	0
ENSG00000253834	1	many_to_one	ENSCAFG00845029682	0	NA	NA	NA	0
ENSG00000285971	1	many_to_one	ENSCAFG00845029682	1	many_to_one	lncgDivg	ENSCAFG00845029682	0
ENSG00000251127	1	many_to_one	ENSCAFG00845029682	0	NA	NA	NA	0
ENSG00000253416	1	one_to_one	ENSCAFG00845029487	1	one_to_one	lincSS.dw	ENSCAFG00845029487	0
ENSG00000254024	1	many_to_one	ENSCAFG00845029043	0	NA	NA	NA	0
ENSG00000254084	1	many_to_one	ENSCAFG00845029043	0	NA	NA	NA	0
ENSG00000253644	1	many_to_one	ENSCAFG00845029043	0	NA	NA	NA	0
ENSG00000253679	1	many_to_one	ENSCAFG00845029043	1	many_to_one	lincSS.up	ENSCAFG00845029043	0
ENSG00000287479	1	many_to_one	ENSCAFG00845029043	1	many_to_one	lincSS.up	ENSCAFG00845029043	0
ENSG00000289048	1	many_to_one	ENSCAFG00845029043	0	NA	NA	NA	0
ENSG00000254303	1	many_to_one	ENSCAFG00845008636	0	NA	NA	NA	0
ENSG00000263443	1	many_to_one	ENSCAFG00845008636	0	NA	NA	NA	0
ENSG00000255364	1	many_to_one	ENSCAFG00845008636	0	NA	NA	NA	0
ENSG00000255325	1	many_to_one	ENSCAFG00845008636	0	NA	NA	NA	0
ENSG00000254209	1	many_to_one	ENSCAFG00845008636	1	one_to_one	lincSS.up	ENSCAFG00845008636	0
ENSG00000272384	1	many_to_one	ENSCAFG00845008636	0	NA	NA	NA	0
ENSG00000253819	1	many_to_one	ENSCAFG00845008636	0	NA	NA	NA	0
ENSG00000254002	1	one_to_one	ENSCAFG00845015771	0	NA	NA	NA	1
ENSG00000287788	1	many_to_one	ENSCAFG00845028568	0	NA	NA	NA	1
ENSG00000286701	1	many_to_one	ENSCAFG00845028568	1	one_to_one	lncgSS.up	ENSCAFG00845028568	1
ENSG00000288761	1	many_to_one	ENSCAFG00845028568	0	NA	NA	NA	1
ENSG00000254343	1	one_to_one	ENSCAFG00845007340	1	one_to_one	lncgSS.dw	ENSCAFG00845007340	1
ENSG00000253629	1	one_to_many	ENSCAFG00845007422;ENSCAFG00845007429	0	NA	NA	NA	1
ENSG00000286034	1	many_to_many_DifferentNumber	ENSCAFG00845012589;ENSCAFG00845012649	0	NA	NA	NA	0
ENSG00000253926	1	many_to_many_DifferentNumber	ENSCAFG00845012589;ENSCAFG00845012649	0	NA	NA	NA	0
ENSG00000287785	1	many_to_many_DifferentNumber	ENSCAFG00845012589;ENSCAFG00845012649	0	NA	NA	NA	0
ENSG00000249859	1	many_to_many_DifferentNumber	ENSCAFG00845012589;ENSCAFG00845012649	1	one_to_many	lincSS.dw	ENSCAFG00845012649;ENSCAFG00845012589	0
ENSG00000254275	1	many_to_one	ENSCAFG00845012657	0	NA	NA	NA	0
ENSG00000280055	1	many_to_one	ENSCAFG00845012657	0	NA	NA	NA	0
ENSG00000285108	1	many_to_one	ENSCAFG00845012657	0	NA	NA	NA	0
ENSG00000229140	1	many_to_one	ENSCAFG00845012657	0	NA	NA	NA	0
ENSG00000254028	1	many_to_one	ENSCAFG00845010957	0	NA	NA	NA	1
ENSG00000253433	1	many_to_one	ENSCAFG00845010957	0	NA	NA	NA	1
ENSG00000254083	1	many_to_one	ENSCAFG00845010957	0	NA	NA	NA	1
ENSG00000248492	1	many_to_one	ENSCAFG00845010957	0	NA	NA	NA	1
ENSG00000251218	1	many_to_one	ENSCAFG00845010957	0	NA	NA	NA	1
ENSG00000272456	1	many_to_one	ENSCAFG00845010957	0	NA	NA	NA	1
ENSG00000286337	1	one_to_one	ENSCAFG00845008539	0	NA	NA	NA	0
ENSG00000170983	1	many_to_one	ENSCAFG00845019338	0	NA	NA	NA	1
ENSG00000286985	1	many_to_one	ENSCAFG00845019338	1	one_to_one	lincSS.up	ENSCAFG00845019338	1
ENSG00000269954	1	one_to_one	ENSCAFG00845019352	0	NA	NA	NA	1
ENSG00000254050	1	many_to_one	ENSCAFG00845029781	1	many_to_one	lncgDivg	ENSCAFG00845029682	0
ENSG00000287105	1	many_to_one	ENSCAFG00845029781	1	many_to_one	lncgDivg	ENSCAFG00845029682	0
ENSG00000253121	1	one_to_many	ENSCAFG00845029810;ENSCAFG00845029816;ENSCAFG00845029829	1	one_to_many	lncgDivg	ENSCAFG00845029810;ENSCAFG00845029816	0
ENSG00000254019	1	many_to_one	ENSCAFG00845013254	0	NA	NA	NA	1
ENSG00000254197	1	many_to_one	ENSCAFG00845013254	0	NA	NA	NA	1
ENSG00000254291	1	many_to_one	ENSCAFG00845013254	1	one_to_one	lincDivg	ENSCAFG00845013254	1
ENSG00000253595	1	many_to_one	ENSCAFG00845013254	0	NA	NA	NA	1
ENSG00000253307	1	many_to_one	ENSCAFG00845013114	1	one_to_one	lncgSS.up	ENSCAFG00845013114	1
ENSG00000261655	1	many_to_one	ENSCAFG00845013114	0	NA	NA	NA	1
ENSG00000244998	1	one_to_one	ENSCAFG00845013269	0	NA	NA	NA	1
ENSG00000253523	1	many_to_many_DifferentNumber	ENSCAFG00845027617;ENSCAFG00845027620	0	NA	NA	NA	1
ENSG00000253116	1	many_to_many_DifferentNumber	ENSCAFG00845027617;ENSCAFG00845027620	0	NA	NA	NA	1
ENSG00000288041	1	many_to_many_DifferentNumber	ENSCAFG00845027617;ENSCAFG00845027620	0	NA	NA	NA	0
ENSG00000253281	1	many_to_many_DifferentNumber	ENSCAFG00845027617;ENSCAFG00845027620	0	NA	NA	NA	0
ENSG00000254314	1	many_to_many_DifferentNumber	ENSCAFG00845029431;ENSCAFG00845029440;ENSCAFG00845029451;ENSCAFG00845029456;ENSCAFG00845029462;ENSCAFG00845029477;ENSCAFG00845029483	0	NA	NA	NA	1
ENSG00000253551	1	many_to_many_DifferentNumber	ENSCAFG00845029431;ENSCAFG00845029440;ENSCAFG00845029451;ENSCAFG00845029456;ENSCAFG00845029462;ENSCAFG00845029477;ENSCAFG00845029483	0	NA	NA	NA	0
ENSG00000253924	1	many_to_many_DifferentNumber	ENSCAFG00845029431;ENSCAFG00845029440;ENSCAFG00845029451;ENSCAFG00845029456;ENSCAFG00845029462;ENSCAFG00845029477;ENSCAFG00845029483	0	NA	NA	NA	0
ENSG00000266289	1	one_to_one	ENSCAFG00845008574	1	one_to_one	lncgConv	ENSCAFG00845008574	1
ENSG00000260949	1	many_to_one	ENSCAFG00845013455	0	NA	NA	NA	0
ENSG00000286677	1	many_to_one	ENSCAFG00845013455	1	many_to_one	lincSS.up	ENSCAFG00845013455	1
ENSG00000272128	1	many_to_one	ENSCAFG00845013455	1	many_to_one	lincSS.up	ENSCAFG00845013455	1
ENSG00000261437	1	one_to_one	ENSCAFG00845015239	0	NA	NA	NA	1
