lncRNAid_Homo_sapiens	isTable_1_Mus_musculus	orthology_type_synteny_Mus_musculus	lncRNA_synteny_id_Mus_musculus	isTable_2_Mus_musculus	orthology_type_configuration_Mus_musculus	configuration_type_configuration_Mus_musculus	lncRNA_configuration_id_Mus_musculus	isTable_3_Mus_musculus
ENSG00000287417	1	many_to_one	ENSMUSG00000092042	1	many_to_one	lncgDivg	ENSMUSG00000092042	0
ENSG00000173811	1	many_to_one	ENSMUSG00000092042	0	NA	NA	NA	1
ENSG00000225611	1	many_to_one	ENSMUSG00000092042	1	many_to_one	lncgDivg	ENSMUSG00000092042	1
ENSG00000228350	1	many_to_one	ENSMUSG00000103785	1	one_to_one	lncgDivg	ENSMUSG00000103785	1
ENSG00000271973	1	many_to_one	ENSMUSG00000103785	0	NA	NA	NA	1
ENSG00000235947	1	many_to_many_sameNumber	ENSMUSG00000107458;ENSMUSG00000087341;ENSMUSG00000120764	1	many_to_one	lncgDivg	ENSMUSG00000107458	1
ENSG00000235831	1	many_to_many_sameNumber	ENSMUSG00000107458;ENSMUSG00000087341;ENSMUSG00000120764	1	one_to_many	lncgDivg	ENSMUSG00000120764;ENSMUSG00000087341	1
ENSG00000235978	1	many_to_many_sameNumber	ENSMUSG00000107458;ENSMUSG00000087341;ENSMUSG00000120764	0	NA	NA	NA	1
ENSG00000228956	1	one_to_many	ENSMUSG00000117175;ENSMUSG00000117076;ENSMUSG00000100150	0	NA	NA	NA	0
ENSG00000272477	1	one_to_many	ENSMUSG00000117033;ENSMUSG00000117035;ENSMUSG00000098552	0	NA	NA	NA	1
ENSG00000287878	1	one_to_one	ENSMUSG00000090194	0	NA	NA	NA	1
ENSG00000288717	1	one_to_one	ENSMUSG00000120808	0	NA	NA	NA	0
ENSG00000288713	1	one_to_one	ENSMUSG00000086083	0	NA	NA	NA	1
ENSG00000286729	1	one_to_one	ENSMUSG00000097763	1	one_to_one	lncgConv	ENSMUSG00000097763	0
ENSG00000242107	1	one_to_one	ENSMUSG00000102936	1	one_to_one	lincSS.dw	ENSMUSG00000102936	1
ENSG00000287143	1	one_to_one	ENSMUSG00000097730	1	one_to_one	lncgDivg	ENSMUSG00000097730	0
ENSG00000239608	1	one_to_one	ENSMUSG00000107472	0	NA	NA	NA	1
ENSG00000249993	1	many_to_one	ENSMUSG00000086236	0	NA	NA	NA	1
ENSG00000272832	1	many_to_one	ENSMUSG00000086236	0	NA	NA	NA	1
ENSG00000289279	1	one_to_many	ENSMUSG00000111219;ENSMUSG00000111360;ENSMUSG00000111498	1	one_to_one	lncgSS.dw	ENSMUSG00000111219	0
ENSG00000239219	1	one_to_one	ENSMUSG00000097786	1	many_to_one	lncgDivg	ENSMUSG00000097786	1
ENSG00000227245	1	many_to_many_sameNumber	ENSMUSG00000111785;ENSMUSG00000111873	1	many_to_one	lncgDivg	ENSMUSG00000111873	0
ENSG00000285766	1	many_to_many_sameNumber	ENSMUSG00000111785;ENSMUSG00000111873	1	many_to_one	lncgDivg	ENSMUSG00000111873	0
ENSG00000287682	1	many_to_one	ENSMUSG00000120214	1	many_to_one	lincSS.dw	ENSMUSG00000120214	1
ENSG00000214407	1	many_to_one	ENSMUSG00000120214	1	many_to_one	lincSS.dw	ENSMUSG00000120214	1
ENSG00000241280	1	many_to_one	ENSMUSG00000120214	1	many_to_one	lincSS.dw	ENSMUSG00000120214	1
ENSG00000231770	1	many_to_one	ENSMUSG00000120188	1	one_to_one	lncgConv	ENSMUSG00000120188	1
ENSG00000233058	1	many_to_one	ENSMUSG00000120188	0	NA	NA	NA	1
ENSG00000287207	1	one_to_one	ENSMUSG00000086324	0	NA	NA	NA	0
ENSG00000289118	1	one_to_one	ENSMUSG00000099599	0	NA	NA	NA	1
ENSG00000288972	1	many_to_one	ENSMUSG00000086119	0	NA	NA	NA	1
ENSG00000235257	1	many_to_one	ENSMUSG00000086119	0	NA	NA	NA	1
ENSG00000288780	1	one_to_one	ENSMUSG00000120634	0	NA	NA	NA	1
ENSG00000285614	1	one_to_one	ENSMUSG00000099983	0	NA	NA	NA	1
ENSG00000244502	1	one_to_one	ENSMUSG00000107882	1	one_to_one	lncgDivg	ENSMUSG00000085624	1
ENSG00000232287	1	one_to_one	ENSMUSG00000120498	0	NA	NA	NA	1
ENSG00000284669	1	many_to_many_sameNumber	ENSMUSG00000111639;ENSMUSG00000111369;ENSMUSG00000111089	1	many_to_one	lncgDivg	ENSMUSG00000111639	0
ENSG00000283849	1	many_to_many_sameNumber	ENSMUSG00000111639;ENSMUSG00000111369;ENSMUSG00000111089	1	many_to_one	lncgDivg	ENSMUSG00000111639	0
ENSG00000287620	1	many_to_many_sameNumber	ENSMUSG00000111639;ENSMUSG00000111369;ENSMUSG00000111089	0	NA	NA	NA	0
ENSG00000286689	1	many_to_one	ENSMUSG00000046005	0	NA	NA	NA	1
ENSG00000287042	1	many_to_one	ENSMUSG00000046005	0	NA	NA	NA	1
ENSG00000290787	1	many_to_one	ENSMUSG00000046005	0	NA	NA	NA	1
ENSG00000248773	1	one_to_many	ENSMUSG00000101365;ENSMUSG00000120338	0	NA	NA	NA	1
ENSG00000289219	1	one_to_one	ENSMUSG00000116957	0	NA	NA	NA	1
ENSG00000243187	1	one_to_one	ENSMUSG00000105286	1	one_to_one	lncgDivg	ENSMUSG00000105286	1
ENSG00000145075	1	many_to_many_sameNumber	ENSMUSG00000105475;ENSMUSG00000105535	0	NA	NA	NA	1
ENSG00000285336	1	many_to_many_sameNumber	ENSMUSG00000105475;ENSMUSG00000105535	1	one_to_one	lncgDivg	ENSMUSG00000105535	1
ENSG00000224884	1	one_to_one	ENSMUSG00000044574	0	NA	NA	NA	0
ENSG00000225733	1	one_to_one	ENSMUSG00000087317	0	NA	NA	NA	0
ENSG00000288926	1	one_to_many	ENSMUSG00000111398;ENSMUSG00000110905	0	NA	NA	NA	0
ENSG00000280739	1	one_to_one	ENSMUSG00000111828	0	NA	NA	NA	1
ENSG00000288952	1	one_to_one	ENSMUSG00000120571	1	one_to_one	lincConv	ENSMUSG00000120571	1
ENSG00000285600	1	one_to_one	ENSMUSG00000085828	0	NA	NA	NA	1
ENSG00000286585	1	one_to_one	ENSMUSG00000097724	1	one_to_one	lncgDivg	ENSMUSG00000097724	1
ENSG00000243818	1	one_to_many	ENSMUSG00000086585;ENSMUSG00000086248;ENSMUSG00000120809	1	one_to_one	lincConv	ENSMUSG00000120809	0
ENSG00000289324	1	one_to_one	ENSMUSG00000097318	1	one_to_one	lncgDivg	ENSMUSG00000097318	1
ENSG00000239523	1	one_to_many	ENSMUSG00000100593;ENSMUSG00000116840;ENSMUSG00000116665	1	one_to_one	lncgConv	ENSMUSG00000116840	1
ENSG00000244128	1	one_to_many	ENSMUSG00000102820;ENSMUSG00000103428	0	NA	NA	NA	1
ENSG00000289986	1	many_to_one	ENSMUSG00000100294	0	NA	NA	NA	1
ENSG00000244358	1	many_to_one	ENSMUSG00000100294	0	NA	NA	NA	1
ENSG00000240095	1	many_to_one	ENSMUSG00000100294	0	NA	NA	NA	1
ENSG00000281160	1	one_to_one	ENSMUSG00000110814	0	NA	NA	NA	1
ENSG00000248932	1	one_to_one	ENSMUSG00000051074	0	NA	NA	NA	1
ENSG00000229271	1	one_to_one	ENSMUSG00000120612	0	NA	NA	NA	1
ENSG00000230084	1	one_to_one	ENSMUSG00000097820	0	NA	NA	NA	1
ENSG00000290072	1	one_to_one	ENSMUSG00000107994	1	one_to_one	lncgDivg	ENSMUSG00000107994	0
ENSG00000251471	1	one_to_one	ENSMUSG00000046995	0	NA	NA	NA	0
ENSG00000261763	1	many_to_one	ENSMUSG00000090255	0	NA	NA	NA	0
ENSG00000250543	1	many_to_one	ENSMUSG00000090255	0	NA	NA	NA	0
ENSG00000287502	1	one_to_one	ENSMUSG00000096052	1	one_to_one	lncgDivg	ENSMUSG00000096052	1
ENSG00000272146	1	one_to_one	ENSMUSG00000090861	0	NA	NA	NA	0
ENSG00000230599	1	one_to_many	ENSMUSG00000087053;ENSMUSG00000087083	0	NA	NA	NA	1
ENSG00000236999	1	many_to_one	ENSMUSG00000108297	1	many_to_one	lncgSS.up	ENSMUSG00000108297	1
ENSG00000224771	1	many_to_one	ENSMUSG00000108297	1	many_to_one	lncgSS.up	ENSMUSG00000108297	1
ENSG00000226567	1	many_to_one	ENSMUSG00000108297	0	NA	NA	NA	1
ENSG00000240423	1	one_to_many	ENSMUSG00000120085;ENSMUSG00000120198	0	NA	NA	NA	1
ENSG00000241469	1	many_to_one	ENSMUSG00000120744	0	NA	NA	NA	1
ENSG00000279277	1	many_to_one	ENSMUSG00000120744	1	one_to_one	lncgSS.dw	ENSMUSG00000120744	1
ENSG00000271856	1	one_to_one	ENSMUSG00000087066	0	NA	NA	NA	1
ENSG00000228730	1	one_to_one	ENSMUSG00000092545	0	NA	NA	NA	1
ENSG00000234136	1	one_to_one	ENSMUSG00000078489	0	NA	NA	NA	1
ENSG00000250039	1	many_to_one	ENSMUSG00000093502	1	many_to_one	lncgDivg	ENSMUSG00000093502	0
ENSG00000248343	1	many_to_one	ENSMUSG00000093502	1	many_to_one	lncgDivg	ENSMUSG00000093502	0
ENSG00000250092	1	many_to_one	ENSMUSG00000093502	1	many_to_one	lncgDivg	ENSMUSG00000093502	0
ENSG00000250243	1	many_to_one	ENSMUSG00000093502	1	many_to_one	lncgDivg	ENSMUSG00000093502	0
ENSG00000272995	1	many_to_one	ENSMUSG00000093502	1	many_to_one	lncgDivg	ENSMUSG00000093502	0
ENSG00000289849	1	many_to_one	ENSMUSG00000093502	0	NA	NA	NA	0
ENSG00000249988	1	many_to_many_DifferentNumber	ENSMUSG00000120713;ENSMUSG00000067285	0	NA	NA	NA	1
ENSG00000250634	1	many_to_many_DifferentNumber	ENSMUSG00000120713;ENSMUSG00000067285	0	NA	NA	NA	1
ENSG00000251679	1	many_to_many_DifferentNumber	ENSMUSG00000120713;ENSMUSG00000067285	0	NA	NA	NA	1
ENSG00000248425	1	many_to_many_DifferentNumber	ENSMUSG00000120713;ENSMUSG00000067285	0	NA	NA	NA	1
ENSG00000287360	1	many_to_many_DifferentNumber	ENSMUSG00000120713;ENSMUSG00000067285	0	NA	NA	NA	1
ENSG00000248360	1	many_to_many_DifferentNumber	ENSMUSG00000107193;ENSMUSG00000106501;ENSMUSG00000085720;ENSMUSG00000120663	0	NA	NA	NA	1
ENSG00000251412	1	many_to_many_DifferentNumber	ENSMUSG00000107193;ENSMUSG00000106501;ENSMUSG00000085720;ENSMUSG00000120663	0	NA	NA	NA	1
ENSG00000247624	1	many_to_many_DifferentNumber	ENSMUSG00000107193;ENSMUSG00000106501;ENSMUSG00000085720;ENSMUSG00000120663	1	one_to_many	lncgDivg	ENSMUSG00000085720;ENSMUSG00000120663	1
ENSG00000250497	1	many_to_many_DifferentNumber	ENSMUSG00000107193;ENSMUSG00000106501;ENSMUSG00000085720;ENSMUSG00000120663	0	NA	NA	NA	1
ENSG00000288951	1	many_to_many_DifferentNumber	ENSMUSG00000107193;ENSMUSG00000106501;ENSMUSG00000085720;ENSMUSG00000120663	0	NA	NA	NA	1
ENSG00000287081	1	one_to_many	ENSMUSG00000104894;ENSMUSG00000106656;ENSMUSG00000062496	1	one_to_one	lncgDivg	ENSMUSG00000104894	1
ENSG00000249998	1	many_to_many_DifferentNumber	ENSMUSG00000105224;ENSMUSG00000029092;ENSMUSG00000104781	0	NA	NA	NA	1
ENSG00000250819	1	many_to_many_DifferentNumber	ENSMUSG00000105224;ENSMUSG00000029092;ENSMUSG00000104781	0	NA	NA	NA	1
ENSG00000248221	1	one_to_many	ENSMUSG00000106718;ENSMUSG00000107126	0	NA	NA	NA	1
ENSG00000249252	1	one_to_one	ENSMUSG00000104846	0	NA	NA	NA	1
ENSG00000248238	1	many_to_one	ENSMUSG00000106602	0	NA	NA	NA	1
ENSG00000249441	1	many_to_one	ENSMUSG00000106602	0	NA	NA	NA	1
ENSG00000251048	1	many_to_one	ENSMUSG00000106602	0	NA	NA	NA	1
ENSG00000250371	1	many_to_one	ENSMUSG00000107070	0	NA	NA	NA	0
ENSG00000250098	1	many_to_one	ENSMUSG00000107070	0	NA	NA	NA	0
ENSG00000248300	1	many_to_one	ENSMUSG00000107070	0	NA	NA	NA	0
ENSG00000248228	1	one_to_one	ENSMUSG00000092559	1	one_to_one	lncgSS.dw	ENSMUSG00000092559	0
ENSG00000248338	1	many_to_one	ENSMUSG00000105912	0	NA	NA	NA	0
ENSG00000249228	1	many_to_one	ENSMUSG00000105912	0	NA	NA	NA	0
ENSG00000250190	1	many_to_one	ENSMUSG00000105912	0	NA	NA	NA	0
ENSG00000248176	1	many_to_one	ENSMUSG00000105912	0	NA	NA	NA	0
ENSG00000286321	1	many_to_one	ENSMUSG00000105912	0	NA	NA	NA	0
ENSG00000249699	1	many_to_one	ENSMUSG00000105912	0	NA	NA	NA	0
ENSG00000250064	1	many_to_one	ENSMUSG00000105912	0	NA	NA	NA	0
ENSG00000288940	1	many_to_one	ENSMUSG00000105912	0	NA	NA	NA	0
ENSG00000287389	1	many_to_one	ENSMUSG00000105912	0	NA	NA	NA	0
ENSG00000251080	1	many_to_one	ENSMUSG00000097216	0	NA	NA	NA	0
ENSG00000286141	1	many_to_one	ENSMUSG00000097216	0	NA	NA	NA	0
ENSG00000205830	1	many_to_one	ENSMUSG00000097216	0	NA	NA	NA	0
ENSG00000251410	1	many_to_one	ENSMUSG00000097216	0	NA	NA	NA	0
ENSG00000251325	1	many_to_one	ENSMUSG00000097216	0	NA	NA	NA	0
ENSG00000250038	1	many_to_one	ENSMUSG00000097216	0	NA	NA	NA	0
ENSG00000286596	1	many_to_one	ENSMUSG00000097216	1	many_to_one	lncgDivg	ENSMUSG00000097216	0
ENSG00000240005	1	many_to_one	ENSMUSG00000097216	0	NA	NA	NA	0
ENSG00000283083	1	many_to_many_DifferentNumber	ENSMUSG00000079528;ENSMUSG00000107031;ENSMUSG00000106679	0	NA	NA	NA	0
ENSG00000249334	1	many_to_many_DifferentNumber	ENSMUSG00000079528;ENSMUSG00000107031;ENSMUSG00000106679	1	one_to_one	lncgDivg	ENSMUSG00000079528	0
ENSG00000250893	1	one_to_one	ENSMUSG00000097092	1	one_to_one	lncgDivg	ENSMUSG00000097092	0
ENSG00000287182	1	one_to_one	ENSMUSG00000107014	0	NA	NA	NA	0
ENSG00000240152	1	many_to_many_DifferentNumber	ENSMUSG00000106828;ENSMUSG00000106906;ENSMUSG00000107232;ENSMUSG00000106985	0	NA	NA	NA	0
ENSG00000248505	1	many_to_many_DifferentNumber	ENSMUSG00000106828;ENSMUSG00000106906;ENSMUSG00000107232;ENSMUSG00000106985	0	NA	NA	NA	0
ENSG00000285998	1	many_to_many_DifferentNumber	ENSMUSG00000106828;ENSMUSG00000106906;ENSMUSG00000107232;ENSMUSG00000106985	0	NA	NA	NA	0
ENSG00000251459	1	many_to_many_DifferentNumber	ENSMUSG00000106828;ENSMUSG00000106906;ENSMUSG00000107232;ENSMUSG00000106985	0	NA	NA	NA	0
ENSG00000249111	1	many_to_many_DifferentNumber	ENSMUSG00000106828;ENSMUSG00000106906;ENSMUSG00000107232;ENSMUSG00000106985	0	NA	NA	NA	0
ENSG00000249831	1	many_to_many_DifferentNumber	ENSMUSG00000106828;ENSMUSG00000106906;ENSMUSG00000107232;ENSMUSG00000106985	0	NA	NA	NA	0
ENSG00000251266	1	many_to_many_DifferentNumber	ENSMUSG00000106828;ENSMUSG00000106906;ENSMUSG00000107232;ENSMUSG00000106985	0	NA	NA	NA	0
ENSG00000250192	1	many_to_many_DifferentNumber	ENSMUSG00000106828;ENSMUSG00000106906;ENSMUSG00000107232;ENSMUSG00000106985	1	one_to_many	lincDivg	ENSMUSG00000106985;ENSMUSG00000107232;ENSMUSG00000106906	0
ENSG00000249066	1	many_to_many_DifferentNumber	ENSMUSG00000106828;ENSMUSG00000106906;ENSMUSG00000107232;ENSMUSG00000106985	0	NA	NA	NA	0
ENSG00000287369	1	many_to_many_DifferentNumber	ENSMUSG00000106828;ENSMUSG00000106906;ENSMUSG00000107232;ENSMUSG00000106985	1	many_to_one	lncgDivg	ENSMUSG00000106828	0
ENSG00000245067	1	many_to_many_DifferentNumber	ENSMUSG00000106828;ENSMUSG00000106906;ENSMUSG00000107232;ENSMUSG00000106985	1	many_to_one	lncgDivg	ENSMUSG00000106828	0
ENSG00000263327	1	many_to_many_DifferentNumber	ENSMUSG00000105503;ENSMUSG00000104784	1	many_to_many_strict	lncgDivg	ENSMUSG00000105503;ENSMUSG00000104784	1
ENSG00000248138	1	many_to_many_DifferentNumber	ENSMUSG00000105503;ENSMUSG00000104784	0	NA	NA	NA	1
ENSG00000286888	1	many_to_many_DifferentNumber	ENSMUSG00000105503;ENSMUSG00000104784	0	NA	NA	NA	1
ENSG00000249234	1	many_to_many_DifferentNumber	ENSMUSG00000105503;ENSMUSG00000104784	1	many_to_many_strict	lncgDivg	ENSMUSG00000105503;ENSMUSG00000104784	1
ENSG00000251264	1	many_to_many_sameNumber	ENSMUSG00000106760;ENSMUSG00000107386	0	NA	NA	NA	1
ENSG00000250456	1	many_to_many_sameNumber	ENSMUSG00000106760;ENSMUSG00000107386	0	NA	NA	NA	1
ENSG00000249453	1	many_to_one	ENSMUSG00000104847	0	NA	NA	NA	0
ENSG00000289902	1	many_to_one	ENSMUSG00000104847	0	NA	NA	NA	0
ENSG00000248646	1	many_to_many_DifferentNumber	ENSMUSG00000099468;ENSMUSG00000101978;ENSMUSG00000107301	1	one_to_one	lincSS.dw	ENSMUSG00000107301	1
ENSG00000249717	1	many_to_many_DifferentNumber	ENSMUSG00000099468;ENSMUSG00000101978;ENSMUSG00000107301	0	NA	NA	NA	1
ENSG00000251185	1	many_to_many_DifferentNumber	ENSMUSG00000099468;ENSMUSG00000101978;ENSMUSG00000107301	0	NA	NA	NA	1
ENSG00000251454	1	many_to_many_DifferentNumber	ENSMUSG00000099468;ENSMUSG00000101978;ENSMUSG00000107301	0	NA	NA	NA	1
ENSG00000248165	1	many_to_many_DifferentNumber	ENSMUSG00000099468;ENSMUSG00000101978;ENSMUSG00000107301	0	NA	NA	NA	1
ENSG00000260265	1	many_to_many_DifferentNumber	ENSMUSG00000099468;ENSMUSG00000101978;ENSMUSG00000107301	0	NA	NA	NA	1
ENSG00000248545	1	one_to_one	ENSMUSG00000106538	1	one_to_one	lincSS.up	ENSMUSG00000106538	1
ENSG00000250220	1	one_to_one	ENSMUSG00000054945	1	one_to_one	lncgDivg	ENSMUSG00000054945	1
ENSG00000249413	1	many_to_many_DifferentNumber	ENSMUSG00000106598;ENSMUSG00000104878	0	NA	NA	NA	1
ENSG00000272304	1	many_to_many_DifferentNumber	ENSMUSG00000106598;ENSMUSG00000104878	0	NA	NA	NA	1
ENSG00000248479	1	many_to_many_DifferentNumber	ENSMUSG00000106598;ENSMUSG00000104878	1	one_to_one	lincDivg	ENSMUSG00000106598	1
ENSG00000251527	1	many_to_many_DifferentNumber	ENSMUSG00000106598;ENSMUSG00000104878	0	NA	NA	NA	1
ENSG00000250846	1	many_to_many_DifferentNumber	ENSMUSG00000106598;ENSMUSG00000104878	0	NA	NA	NA	1
ENSG00000286150	1	one_to_many	ENSMUSG00000106398;ENSMUSG00000104617	0	NA	NA	NA	0
ENSG00000251219	1	many_to_one	ENSMUSG00000104610	0	NA	NA	NA	0
ENSG00000250223	1	many_to_one	ENSMUSG00000104610	0	NA	NA	NA	0
ENSG00000251636	1	many_to_one	ENSMUSG00000104610	0	NA	NA	NA	0
ENSG00000253170	1	many_to_many_DifferentNumber	ENSMUSG00000106505;ENSMUSG00000105880;ENSMUSG00000105777;ENSMUSG00000118659	1	one_to_one	lincConv	ENSMUSG00000106505	0
ENSG00000287841	1	many_to_many_DifferentNumber	ENSMUSG00000106505;ENSMUSG00000105880;ENSMUSG00000105777;ENSMUSG00000118659	0	NA	NA	NA	0
ENSG00000248510	1	many_to_many_DifferentNumber	ENSMUSG00000106505;ENSMUSG00000105880;ENSMUSG00000105777;ENSMUSG00000118659	0	NA	NA	NA	0
ENSG00000286147	1	many_to_one	ENSMUSG00000106280	0	NA	NA	NA	1
ENSG00000249613	1	many_to_one	ENSMUSG00000106280	0	NA	NA	NA	1
ENSG00000245384	1	many_to_many_DifferentNumber	ENSMUSG00000105952;ENSMUSG00000104645;ENSMUSG00000097911;ENSMUSG00000106069	1	one_to_one	lncgDivg	ENSMUSG00000097911	0
ENSG00000250670	1	many_to_many_DifferentNumber	ENSMUSG00000105952;ENSMUSG00000104645;ENSMUSG00000097911;ENSMUSG00000106069	0	NA	NA	NA	0
ENSG00000248373	1	many_to_many_DifferentNumber	ENSMUSG00000105952;ENSMUSG00000104645;ENSMUSG00000097911;ENSMUSG00000106069	0	NA	NA	NA	0
ENSG00000248242	1	many_to_many_DifferentNumber	ENSMUSG00000105085;ENSMUSG00000104556;ENSMUSG00000106139	0	NA	NA	NA	0
ENSG00000251259	1	many_to_many_DifferentNumber	ENSMUSG00000105085;ENSMUSG00000104556;ENSMUSG00000106139	0	NA	NA	NA	0
ENSG00000286269	1	many_to_one	ENSMUSG00000104531	0	NA	NA	NA	0
ENSG00000224932	1	many_to_one	ENSMUSG00000104531	0	NA	NA	NA	0
ENSG00000288921	1	many_to_one	ENSMUSG00000104531	0	NA	NA	NA	0
ENSG00000251170	1	many_to_many_DifferentNumber	ENSMUSG00000097031;ENSMUSG00000105765	0	NA	NA	NA	0
ENSG00000249614	1	many_to_many_DifferentNumber	ENSMUSG00000097031;ENSMUSG00000105765	0	NA	NA	NA	0
ENSG00000286291	1	many_to_many_DifferentNumber	ENSMUSG00000097031;ENSMUSG00000105765	0	NA	NA	NA	0
ENSG00000249171	1	many_to_one	ENSMUSG00000106255	1	one_to_one	lincConv	ENSMUSG00000106255	1
ENSG00000250546	1	many_to_one	ENSMUSG00000106255	0	NA	NA	NA	1
ENSG00000248749	1	many_to_one	ENSMUSG00000106255	0	NA	NA	NA	1
ENSG00000251309	1	many_to_one	ENSMUSG00000104710	0	NA	NA	NA	1
ENSG00000286124	1	many_to_one	ENSMUSG00000104710	0	NA	NA	NA	1
ENSG00000287101	1	many_to_many_DifferentNumber	ENSMUSG00000105910;ENSMUSG00000037884	0	NA	NA	NA	0
ENSG00000248491	1	many_to_many_DifferentNumber	ENSMUSG00000105910;ENSMUSG00000037884	0	NA	NA	NA	0
ENSG00000287021	1	many_to_many_DifferentNumber	ENSMUSG00000105910;ENSMUSG00000037884	0	NA	NA	NA	0
ENSG00000250945	1	many_to_many_DifferentNumber	ENSMUSG00000105910;ENSMUSG00000037884	0	NA	NA	NA	0
ENSG00000286251	1	many_to_many_DifferentNumber	ENSMUSG00000105910;ENSMUSG00000037884	0	NA	NA	NA	0
ENSG00000289869	1	many_to_many_DifferentNumber	ENSMUSG00000105910;ENSMUSG00000037884	0	NA	NA	NA	0
ENSG00000287748	1	many_to_one	ENSMUSG00000097040	0	NA	NA	NA	0
ENSG00000248369	1	many_to_one	ENSMUSG00000097040	0	NA	NA	NA	0
ENSG00000250193	1	many_to_one	ENSMUSG00000097040	0	NA	NA	NA	0
ENSG00000246876	1	many_to_one	ENSMUSG00000097040	0	NA	NA	NA	0
ENSG00000249463	1	many_to_one	ENSMUSG00000097040	0	NA	NA	NA	0
ENSG00000250503	1	many_to_one	ENSMUSG00000097040	0	NA	NA	NA	0
ENSG00000251488	1	many_to_one	ENSMUSG00000097040	0	NA	NA	NA	0
ENSG00000251598	1	many_to_one	ENSMUSG00000097040	0	NA	NA	NA	0
ENSG00000249513	1	many_to_one	ENSMUSG00000097040	0	NA	NA	NA	0
ENSG00000251555	1	many_to_one	ENSMUSG00000097040	0	NA	NA	NA	0
ENSG00000250241	1	many_to_one	ENSMUSG00000097040	1	one_to_one	lncgDivg	ENSMUSG00000097040	0
ENSG00000249942	1	one_to_one	ENSMUSG00000107198	0	NA	NA	NA	0
ENSG00000248434	1	many_to_many_DifferentNumber	ENSMUSG00000102263;ENSMUSG00000102679	0	NA	NA	NA	0
ENSG00000249000	1	many_to_many_DifferentNumber	ENSMUSG00000102263;ENSMUSG00000102679	0	NA	NA	NA	0
ENSG00000250341	1	many_to_many_DifferentNumber	ENSMUSG00000102263;ENSMUSG00000102679	0	NA	NA	NA	0
ENSG00000251291	1	many_to_many_DifferentNumber	ENSMUSG00000102263;ENSMUSG00000102679	0	NA	NA	NA	0
ENSG00000250665	1	many_to_many_DifferentNumber	ENSMUSG00000102263;ENSMUSG00000102679	0	NA	NA	NA	0
ENSG00000248456	1	many_to_many_DifferentNumber	ENSMUSG00000037910;ENSMUSG00000102181	0	NA	NA	NA	0
ENSG00000261166	1	many_to_many_DifferentNumber	ENSMUSG00000037910;ENSMUSG00000102181	0	NA	NA	NA	0
ENSG00000251567	1	many_to_many_DifferentNumber	ENSMUSG00000037910;ENSMUSG00000102181	0	NA	NA	NA	0
ENSG00000248869	1	many_to_many_DifferentNumber	ENSMUSG00000037910;ENSMUSG00000102181	0	NA	NA	NA	0
ENSG00000249847	1	many_to_many_DifferentNumber	ENSMUSG00000037910;ENSMUSG00000102181	0	NA	NA	NA	0
ENSG00000250865	1	many_to_many_DifferentNumber	ENSMUSG00000037910;ENSMUSG00000102181	0	NA	NA	NA	0
ENSG00000248330	1	many_to_many_DifferentNumber	ENSMUSG00000037910;ENSMUSG00000102181	0	NA	NA	NA	0
ENSG00000286467	1	many_to_one	ENSMUSG00000100799	0	NA	NA	NA	0
ENSG00000251199	1	many_to_one	ENSMUSG00000100799	0	NA	NA	NA	0
ENSG00000251388	1	many_to_one	ENSMUSG00000100799	0	NA	NA	NA	0
ENSG00000251523	1	many_to_one	ENSMUSG00000105838	0	NA	NA	NA	1
ENSG00000260641	1	many_to_one	ENSMUSG00000105838	0	NA	NA	NA	1
ENSG00000254044	1	many_to_one	ENSMUSG00000120160	0	NA	NA	NA	0
ENSG00000214559	1	many_to_one	ENSMUSG00000120160	1	many_to_one	lncgDivg	ENSMUSG00000120160	1
ENSG00000289532	1	many_to_one	ENSMUSG00000120160	1	many_to_one	lncgDivg	ENSMUSG00000120160	1
ENSG00000249381	1	many_to_many_DifferentNumber	ENSMUSG00000102892;ENSMUSG00000103464	0	NA	NA	NA	1
ENSG00000250501	1	many_to_many_DifferentNumber	ENSMUSG00000102892;ENSMUSG00000103464	0	NA	NA	NA	1
ENSG00000251372	1	many_to_many_DifferentNumber	ENSMUSG00000102892;ENSMUSG00000103464	0	NA	NA	NA	1
ENSG00000248397	1	many_to_many_DifferentNumber	ENSMUSG00000102067;ENSMUSG00000102715	1	many_to_one	lincSS.up	ENSMUSG00000102715	1
ENSG00000249091	1	many_to_many_DifferentNumber	ENSMUSG00000102067;ENSMUSG00000102715	1	many_to_one	lincSS.up	ENSMUSG00000102715	1
ENSG00000250977	1	many_to_many_DifferentNumber	ENSMUSG00000102067;ENSMUSG00000102715	0	NA	NA	NA	1
ENSG00000250195	1	many_to_many_DifferentNumber	ENSMUSG00000102067;ENSMUSG00000102715	0	NA	NA	NA	1
ENSG00000250577	1	many_to_many_DifferentNumber	ENSMUSG00000102067;ENSMUSG00000102715	0	NA	NA	NA	1
ENSG00000251256	1	many_to_one	ENSMUSG00000106754	0	NA	NA	NA	1
ENSG00000248317	1	many_to_one	ENSMUSG00000106754	0	NA	NA	NA	1
ENSG00000250646	1	many_to_one	ENSMUSG00000106754	0	NA	NA	NA	1
ENSG00000249727	1	one_to_many	ENSMUSG00000106726;ENSMUSG00000100936;ENSMUSG00000107061	1	one_to_one	lincConv	ENSMUSG00000106726	1
ENSG00000249184	1	many_to_many_DifferentNumber	ENSMUSG00000105012;ENSMUSG00000110441;ENSMUSG00000106422;ENSMUSG00000085527	0	NA	NA	NA	0
