lncRNAid_Canis_lupus_familiaris	isTable_1_Homo_sapiens	orthology_type_synteny_Homo_sapiens	lncRNA_synteny_id_Homo_sapiens	isTable_2_Homo_sapiens	orthology_type_configuration_Homo_sapiens	configuration_type_configuration_Homo_sapiens	lncRNA_configuration_id_Homo_sapiens	isTable_3_Homo_sapiens
ENSCAFG00845010213	1	many_to_many_DifferentNumber	ENSG00000230597;ENSG00000285963;ENSG00000223765	1	many_to_one	lincSS.dw	ENSG00000230597	1
ENSCAFG00845010224	1	many_to_many_DifferentNumber	ENSG00000230597;ENSG00000285963;ENSG00000223765	1	many_to_one	lincSS.dw	ENSG00000230597	1
ENSCAFG00845010228	1	many_to_many_DifferentNumber	ENSG00000230597;ENSG00000285963;ENSG00000223765	1	many_to_one	lincSS.dw	ENSG00000230597	1
ENSCAFG00845010245	1	many_to_many_DifferentNumber	ENSG00000230597;ENSG00000285963;ENSG00000223765	1	many_to_one	lincSS.dw	ENSG00000230597	1
ENSCAFG00845010257	1	many_to_many_DifferentNumber	ENSG00000230597;ENSG00000285963;ENSG00000223765	1	many_to_one	lincSS.dw	ENSG00000230597	1
ENSCAFG00845010265	1	many_to_many_DifferentNumber	ENSG00000230597;ENSG00000285963;ENSG00000223765	1	many_to_one	lincSS.dw	ENSG00000230597	1
ENSCAFG00845010279	1	many_to_many_DifferentNumber	ENSG00000230597;ENSG00000285963;ENSG00000223765	1	many_to_one	lincSS.dw	ENSG00000230597	1
ENSCAFG00845010449	1	one_to_one	ENSG00000236961	1	one_to_one	lncgDivg	ENSG00000272114	1
ENSCAFG00845012028	1	many_to_many_DifferentNumber	ENSG00000237530;ENSG00000286417	0	NA	NA	NA	1
ENSCAFG00845012126	1	many_to_many_DifferentNumber	ENSG00000237530;ENSG00000286417	0	NA	NA	NA	1
ENSCAFG00845012149	1	many_to_many_DifferentNumber	ENSG00000237530;ENSG00000286417	0	NA	NA	NA	1
ENSCAFG00845013054	1	many_to_one	ENSG00000287268	1	one_to_one	lncgDivg	ENSG00000287268	1
ENSCAFG00845013067	1	many_to_one	ENSG00000287268	0	NA	NA	NA	1
ENSCAFG00845013070	1	many_to_one	ENSG00000287268	0	NA	NA	NA	1
ENSCAFG00845013188	1	one_to_one	ENSG00000289847	0	NA	NA	NA	0
ENSCAFG00845014656	1	one_to_one	ENSG00000204091	0	NA	NA	NA	1
ENSCAFG00845014644	1	one_to_many	ENSG00000227131;ENSG00000226070	0	NA	NA	NA	1
ENSCAFG00845014729	1	one_to_many	ENSG00000236075;ENSG00000226454;ENSG00000237947	0	NA	NA	NA	1
ENSCAFG00845015379	1	one_to_one	ENSG00000226917	1	one_to_one	lincSS.up	ENSG00000226917	0
ENSCAFG00845016803	1	one_to_one	ENSG00000271789	1	one_to_one	lncgSS.dw	ENSG00000271789	1
ENSCAFG00845017351	1	many_to_many_DifferentNumber	ENSG00000229276;ENSG00000286616	0	NA	NA	NA	1
ENSCAFG00845017364	1	many_to_many_DifferentNumber	ENSG00000229276;ENSG00000286616	1	one_to_one	lincSS.up	ENSG00000286616	1
ENSCAFG00845017377	1	many_to_many_DifferentNumber	ENSG00000229276;ENSG00000286616	0	NA	NA	NA	1
ENSCAFG00845018124	1	many_to_one	ENSG00000289256	1	one_to_one	lncgDivg	ENSG00000289256	1
ENSCAFG00845018158	1	many_to_one	ENSG00000289256	0	NA	NA	NA	1
ENSCAFG00845018173	1	many_to_one	ENSG00000289256	0	NA	NA	NA	1
ENSCAFG00845018143	1	many_to_one	ENSG00000227012	1	many_to_one	lincSS.up	ENSG00000227012	1
ENSCAFG00845018189	1	many_to_one	ENSG00000227012	1	many_to_one	lincSS.up	ENSG00000227012	1
ENSCAFG00845018914	1	one_to_one	ENSG00000223837	1	one_to_one	lncgSS.dw	ENSG00000223837	1
ENSCAFG00845018903	1	one_to_one	ENSG00000263756	0	NA	NA	NA	1
ENSCAFG00845020744	1	one_to_one	ENSG00000175967	0	NA	NA	NA	0
ENSCAFG00845020930	1	one_to_many	ENSG00000232395;ENSG00000228777;ENSG00000226079;ENSG00000289376	0	NA	NA	NA	0
ENSCAFG00845026532	1	one_to_one	ENSG00000288879	0	NA	NA	NA	1
ENSCAFG00845005236	1	many_to_one	ENSG00000222044	0	NA	NA	NA	0
ENSCAFG00845005248	1	many_to_one	ENSG00000222044	0	NA	NA	NA	0
ENSCAFG00845005233	1	many_to_one	ENSG00000273214	0	NA	NA	NA	0
ENSCAFG00845005240	1	many_to_one	ENSG00000273214	0	NA	NA	NA	0
ENSCAFG00845005245	1	many_to_one	ENSG00000273214	0	NA	NA	NA	0
ENSCAFG00845005253	1	many_to_one	ENSG00000273214	0	NA	NA	NA	0
ENSCAFG00845005255	1	many_to_one	ENSG00000273214	0	NA	NA	NA	0
ENSCAFG00845005271	1	one_to_one	ENSG00000226087	0	NA	NA	NA	0
ENSCAFG00845005280	1	one_to_one	ENSG00000234690	0	NA	NA	NA	0
ENSCAFG00845005687	1	one_to_one	ENSG00000257438	1	one_to_one	lncgDivg	ENSG00000257438	1
ENSCAFG00845006428	1	one_to_one	ENSG00000289557	1	one_to_one	lncgSS.dw	ENSG00000289557	1
ENSCAFG00845006617	1	one_to_one	ENSG00000282828	0	NA	NA	NA	0
ENSCAFG00845006996	1	one_to_one	ENSG00000280395	1	one_to_one	lncgSS.dw	ENSG00000280395	1
ENSCAFG00845007193	1	one_to_many	ENSG00000243902;ENSG00000237862	0	NA	NA	NA	1
ENSCAFG00845007519	1	one_to_many	ENSG00000286351;ENSG00000257443;ENSG00000286279	0	NA	NA	NA	1
ENSCAFG00845007476	1	many_to_many_DifferentNumber	ENSG00000257230;ENSG00000258214	0	NA	NA	NA	1
ENSCAFG00845007487	1	many_to_many_DifferentNumber	ENSG00000257230;ENSG00000258214	0	NA	NA	NA	1
ENSCAFG00845007546	1	many_to_many_DifferentNumber	ENSG00000257230;ENSG00000258214	0	NA	NA	NA	1
ENSCAFG00845007560	1	many_to_many_DifferentNumber	ENSG00000257230;ENSG00000258214	0	NA	NA	NA	1
ENSCAFG00845007657	1	one_to_one	ENSG00000257294	0	NA	NA	NA	1
ENSCAFG00845007640	1	one_to_many	ENSG00000286402;ENSG00000287014	0	NA	NA	NA	1
ENSCAFG00845007731	1	many_to_one	ENSG00000257880	0	NA	NA	NA	1
ENSCAFG00845007750	1	many_to_one	ENSG00000257880	0	NA	NA	NA	1
ENSCAFG00845007760	1	many_to_one	ENSG00000257880	0	NA	NA	NA	0
ENSCAFG00845007787	1	many_to_one	ENSG00000257880	0	NA	NA	NA	1
ENSCAFG00845007806	1	many_to_one	ENSG00000257880	0	NA	NA	NA	1
ENSCAFG00845007814	1	many_to_one	ENSG00000257880	0	NA	NA	NA	1
ENSCAFG00845007838	1	many_to_one	ENSG00000257880	0	NA	NA	NA	1
ENSCAFG00845007868	1	many_to_one	ENSG00000257880	0	NA	NA	NA	1
ENSCAFG00845007875	1	many_to_one	ENSG00000257880	0	NA	NA	NA	1
ENSCAFG00845009544	1	one_to_many	ENSG00000235522;ENSG00000234162;ENSG00000290119	0	NA	NA	NA	0
ENSCAFG00845009917	1	many_to_many_sameNumber	ENSG00000229743;ENSG00000224509	1	one_to_one	lncgDivg	ENSG00000224509	0
ENSCAFG00845009940	1	many_to_many_sameNumber	ENSG00000229743;ENSG00000224509	0	NA	NA	NA	0
ENSCAFG00845010686	1	one_to_one	ENSG00000279954	1	one_to_one	lincSS.dw	ENSG00000279954	0
ENSCAFG00845011464	1	one_to_many	ENSG00000230922;ENSG00000273243;ENSG00000226328	1	one_to_one	lncgDivg	ENSG00000226328	1
ENSCAFG00845012048	1	one_to_one	ENSG00000286678	0	NA	NA	NA	0
ENSCAFG00845012224	1	one_to_one	ENSG00000234300	1	one_to_one	lincDivg	ENSG00000234300	0
ENSCAFG00845012237	1	one_to_one	ENSG00000187012	0	NA	NA	NA	0
ENSCAFG00845012265	1	one_to_many	ENSG00000232655;ENSG00000220702	1	one_to_one	lincConv	ENSG00000232655	0
ENSCAFG00845012389	1	one_to_many	ENSG00000256915;ENSG00000250280;ENSG00000255866;ENSG00000256268	1	one_to_one	lncgSS.dw	ENSG00000250280	1
ENSCAFG00845013660	1	one_to_many	ENSG00000255970;ENSG00000235872	1	one_to_one	lncgConv	ENSG00000235872	1
ENSCAFG00845014849	1	one_to_many	ENSG00000288719;ENSG00000229891	1	one_to_one	lincSS.dw	ENSG00000229891	0
ENSCAFG00845014861	1	one_to_one	ENSG00000182057	0	NA	NA	NA	0
ENSCAFG00845016619	1	one_to_many	ENSG00000230393;ENSG00000232084	0	NA	NA	NA	1
ENSCAFG00845020262	1	one_to_one	ENSG00000222000	1	one_to_one	lincDivg	ENSG00000222000	1
ENSCAFG00845020402	1	many_to_many_DifferentNumber	ENSG00000225889;ENSG00000288932	0	NA	NA	NA	1
ENSCAFG00845020412	1	many_to_many_DifferentNumber	ENSG00000225889;ENSG00000288932	0	NA	NA	NA	1
ENSCAFG00845020436	1	many_to_many_DifferentNumber	ENSG00000225889;ENSG00000288932	0	NA	NA	NA	1
ENSCAFG00845020422	1	one_to_many	ENSG00000230923;ENSG00000238012;ENSG00000238201;ENSG00000289176;ENSG00000223935;ENSG00000290118	1	one_to_one	lincSS.up	ENSG00000230923	1
ENSCAFG00845022682	1	one_to_many	ENSG00000288530;ENSG00000257761	0	NA	NA	NA	1
ENSCAFG00845023158	1	one_to_many	ENSG00000273275;ENSG00000273064;ENSG00000289156	0	NA	NA	NA	1
ENSCAFG00845024674	1	one_to_many	ENSG00000257183;ENSG00000257682;ENSG00000258294;ENSG00000251138;ENSG00000236333;ENSG00000258235	1	one_to_one	lincConv	ENSG00000258235	0
ENSCAFG00845025039	1	one_to_one	ENSG00000254451	0	NA	NA	NA	1
ENSCAFG00845025071	1	many_to_many_DifferentNumber	ENSG00000289082;ENSG00000288886;ENSG00000286796;ENSG00000287387	1	one_to_many	lncgDivg	ENSG00000288886;ENSG00000289082	0
ENSCAFG00845025110	1	many_to_many_DifferentNumber	ENSG00000289082;ENSG00000288886;ENSG00000286796;ENSG00000287387	1	one_to_one	lncgConv	ENSG00000287387	0
ENSCAFG00845025101	1	one_to_many	ENSG00000231826;ENSG00000233978;ENSG00000230587	0	NA	NA	NA	0
ENSCAFG00845025685	1	one_to_one	ENSG00000273987	1	one_to_one	lncgSS.up	ENSG00000273987	1
ENSCAFG00845026591	1	one_to_one	ENSG00000225929	0	NA	NA	NA	1
ENSCAFG00845027151	1	many_to_many_DifferentNumber	ENSG00000286519;ENSG00000231054;ENSG00000286728	0	NA	NA	NA	1
ENSCAFG00845027172	1	many_to_many_DifferentNumber	ENSG00000286519;ENSG00000231054;ENSG00000286728	0	NA	NA	NA	1
ENSCAFG00845027119	1	many_to_many_sameNumber	ENSG00000231156;ENSG00000205054	1	many_to_one	lincSS.dw	ENSG00000205054	1
ENSCAFG00845027133	1	many_to_many_sameNumber	ENSG00000231156;ENSG00000205054	1	many_to_one	lincSS.dw	ENSG00000205054	1
ENSCAFG00845027295	1	one_to_many	ENSG00000205559;ENSG00000272940	1	one_to_many	lncgDivg	ENSG00000272940;ENSG00000205559	1
ENSCAFG00845027668	1	one_to_many	ENSG00000231336;ENSG00000228481;ENSG00000232696	0	NA	NA	NA	0
ENSCAFG00845027757	1	one_to_many	ENSG00000272666;ENSG00000289947	1	one_to_many	lncgDivg	ENSG00000289947;ENSG00000272666	1
ENSCAFG00845027746	1	one_to_one	ENSG00000273272	1	one_to_one	lncgSS.up	ENSG00000273272	1
ENSCAFG00845027921	1	one_to_one	ENSG00000224606	0	NA	NA	NA	1
ENSCAFG00845028153	1	one_to_many	ENSG00000228925;ENSG00000239332	1	one_to_one	lincSS.dw	ENSG00000239332	1
ENSCAFG00845028119	1	one_to_one	ENSG00000226548	0	NA	NA	NA	1
ENSCAFG00845006137	1	one_to_many	ENSG00000226172;ENSG00000239216	0	NA	NA	NA	1
ENSCAFG00845006244	1	one_to_many	ENSG00000224238;ENSG00000232650;ENSG00000231365	1	one_to_one	lincSS.up	ENSG00000232650	1
ENSCAFG00845006237	1	one_to_one	ENSG00000227712	0	NA	NA	NA	1
ENSCAFG00845008835	1	one_to_one	ENSG00000235881	0	NA	NA	NA	0
ENSCAFG00845011016	1	one_to_many	ENSG00000243389;ENSG00000228251	0	NA	NA	NA	1
ENSCAFG00845014367	1	one_to_one	ENSG00000286011	0	NA	NA	NA	1
ENSCAFG00845016214	1	one_to_many	ENSG00000287026;ENSG00000287749;ENSG00000286202	0	NA	NA	NA	0
ENSCAFG00845016569	1	one_to_many	ENSG00000237293;ENSG00000231172	0	NA	NA	NA	1
ENSCAFG00845016608	1	one_to_one	ENSG00000286244	0	NA	NA	NA	1
ENSCAFG00845017035	1	one_to_many	ENSG00000284452;ENSG00000225942;ENSG00000233633;ENSG00000233684;ENSG00000228643;ENSG00000277997;ENSG00000236856;ENSG00000226277	1	one_to_one	lincConv	ENSG00000233633	0
ENSCAFG00845017049	1	one_to_many	ENSG00000223985;ENSG00000235779	0	NA	NA	NA	0
ENSCAFG00845017200	1	one_to_many	ENSG00000233296;ENSG00000231173;ENSG00000223751	1	one_to_one	lncgDivg	ENSG00000233296	0
ENSCAFG00845017186	1	one_to_many	ENSG00000227713;ENSG00000228799;ENSG00000234796;ENSG00000272342;ENSG00000233970;ENSG00000237667;ENSG00000235688	0	NA	NA	NA	0
ENSCAFG00845017521	1	many_to_one	ENSG00000236204	0	NA	NA	NA	0
ENSCAFG00845017529	1	many_to_one	ENSG00000236204	0	NA	NA	NA	0
ENSCAFG00845018794	1	many_to_one	ENSG00000278060	0	NA	NA	NA	0
ENSCAFG00845018806	1	many_to_one	ENSG00000278060	0	NA	NA	NA	0
ENSCAFG00845018844	1	one_to_many	ENSG00000272183;ENSG00000257702	1	one_to_one	lncgDivg	ENSG00000272183	1
ENSCAFG00845019808	1	one_to_one	ENSG00000228950	1	one_to_one	lncgSS.dw	ENSG00000228950	1
ENSCAFG00845020477	1	many_to_many_sameNumber	ENSG00000273006;ENSG00000232973	1	one_to_one	lncgDivg	ENSG00000232973	1
ENSCAFG00845020563	1	many_to_many_sameNumber	ENSG00000273006;ENSG00000232973	1	one_to_one	lincDivg	ENSG00000273006	1
ENSCAFG00845020505	1	one_to_many	ENSG00000229160;ENSG00000227292	1	one_to_one	lincSS.dw	ENSG00000227292	1
ENSCAFG00845020586	1	many_to_many_DifferentNumber	ENSG00000231204;ENSG00000233005;ENSG00000233714;ENSG00000233587;ENSG00000234207	0	NA	NA	NA	1
ENSCAFG00845020735	1	many_to_many_DifferentNumber	ENSG00000231204;ENSG00000233005;ENSG00000233714;ENSG00000233587;ENSG00000234207	0	NA	NA	NA	1
ENSCAFG00845020771	1	many_to_many_DifferentNumber	ENSG00000231204;ENSG00000233005;ENSG00000233714;ENSG00000233587;ENSG00000234207	0	NA	NA	NA	1
ENSCAFG00845020780	1	many_to_many_DifferentNumber	ENSG00000231204;ENSG00000233005;ENSG00000233714;ENSG00000233587;ENSG00000234207	0	NA	NA	NA	1
ENSCAFG00845020793	1	many_to_many_DifferentNumber	ENSG00000231204;ENSG00000233005;ENSG00000233714;ENSG00000233587;ENSG00000234207	0	NA	NA	NA	1
ENSCAFG00845020799	1	many_to_many_DifferentNumber	ENSG00000231204;ENSG00000233005;ENSG00000233714;ENSG00000233587;ENSG00000234207	0	NA	NA	NA	1
ENSCAFG00845020508	1	many_to_many_DifferentNumber	ENSG00000232451;ENSG00000223530;ENSG00000223634;ENSG00000235537;ENSG00000229621;ENSG00000235497;ENSG00000228999;ENSG00000228538	0	NA	NA	NA	1
ENSCAFG00845020650	1	many_to_many_DifferentNumber	ENSG00000232451;ENSG00000223530;ENSG00000223634;ENSG00000235537;ENSG00000229621;ENSG00000235497;ENSG00000228999;ENSG00000228538	0	NA	NA	NA	1
ENSCAFG00845021148	1	one_to_many	ENSG00000227364;ENSG00000228391;ENSG00000234423;ENSG00000287583;ENSG00000237720;ENSG00000236760;ENSG00000288786;ENSG00000234929;ENSG00000289941;ENSG00000290112	0	NA	NA	NA	0
ENSCAFG00845022139	1	one_to_one	ENSG00000289300	0	NA	NA	NA	0
ENSCAFG00845022159	1	one_to_many	ENSG00000237401;ENSG00000224128;ENSG00000231532;ENSG00000232835;ENSG00000230090;ENSG00000229550	1	one_to_many	lncgDivg	ENSG00000230090;ENSG00000224128	0
ENSCAFG00845022230	1	many_to_many_DifferentNumber	ENSG00000286851;ENSG00000242540;ENSG00000226488;ENSG00000236106;ENSG00000232044	1	one_to_one	lncgSS.dw	ENSG00000242540	0
ENSCAFG00845022249	1	many_to_many_DifferentNumber	ENSG00000286851;ENSG00000242540;ENSG00000226488;ENSG00000236106;ENSG00000232044	1	one_to_one	lincSS.dw	ENSG00000236106	0
ENSCAFG00845022239	1	many_to_many_DifferentNumber	ENSG00000236172;ENSG00000227007;ENSG00000237266;ENSG00000234275;ENSG00000205837;ENSG00000225964	0	NA	NA	NA	0
ENSCAFG00845022263	1	many_to_many_DifferentNumber	ENSG00000236172;ENSG00000227007;ENSG00000237266;ENSG00000234275;ENSG00000205837;ENSG00000225964	0	NA	NA	NA	0
ENSCAFG00845023322	1	one_to_one	ENSG00000235527	1	one_to_one	lncgDivg	ENSG00000235527	1
ENSCAFG00845027875	1	one_to_one	ENSG00000287103	0	NA	NA	NA	1
ENSCAFG00845028003	1	many_to_many_DifferentNumber	ENSG00000224177;ENSG00000285569	1	one_to_one	lincDivg	ENSG00000224177	1
ENSCAFG00845028027	1	many_to_many_DifferentNumber	ENSG00000224177;ENSG00000285569	1	many_to_one	lincConv	ENSG00000285569	0
ENSCAFG00845028042	1	many_to_many_DifferentNumber	ENSG00000224177;ENSG00000285569	1	many_to_one	lincConv	ENSG00000285569	1
ENSCAFG00845028034	1	one_to_many	ENSG00000230952;ENSG00000231403	0	NA	NA	NA	1
ENSCAFG00845028138	1	many_to_one	ENSG00000228127	0	NA	NA	NA	1
ENSCAFG00845028158	1	many_to_one	ENSG00000228127	1	one_to_one	lincSS.up	ENSG00000228127	1
ENSCAFG00845029579	1	one_to_one	ENSG00000236866	1	one_to_one	lncgDivg	ENSG00000236866	1
ENSCAFG00845006552	1	many_to_one	ENSG00000257526	1	one_to_one	lncgDivg	ENSG00000257526	1
ENSCAFG00845006597	1	many_to_one	ENSG00000257526	0	NA	NA	NA	1
ENSCAFG00845006607	1	many_to_one	ENSG00000257526	0	NA	NA	NA	1
ENSCAFG00845006587	1	many_to_one	ENSG00000287030	0	NA	NA	NA	1
ENSCAFG00845006619	1	many_to_one	ENSG00000287030	0	NA	NA	NA	1
ENSCAFG00845007585	1	one_to_many	ENSG00000258066;ENSG00000258084;ENSG00000257835;ENSG00000289040;ENSG00000257948	1	one_to_one	lincSS.up	ENSG00000257948	0
ENSCAFG00845007600	1	one_to_many	ENSG00000257165;ENSG00000257879;ENSG00000258225;ENSG00000258220	1	one_to_one	lncgDivg	ENSG00000257191	0
ENSCAFG00845007759	1	one_to_one	ENSG00000257474	0	NA	NA	NA	1
ENSCAFG00845007727	1	one_to_many	ENSG00000257191;ENSG00000257894	0	NA	NA	NA	1
ENSCAFG00845009263	1	many_to_many_sameNumber	ENSG00000281344;ENSG00000283052	0	NA	NA	NA	1
ENSCAFG00845009290	1	many_to_many_sameNumber	ENSG00000281344;ENSG00000283052	1	one_to_many	lncgConv	ENSG00000283052;ENSG00000281344	1
ENSCAFG00845009479	1	one_to_one	ENSG00000280241	0	NA	NA	NA	1
ENSCAFG00845009488	1	one_to_one	ENSG00000258169	0	NA	NA	NA	1
ENSCAFG00845010126	1	one_to_one	ENSG00000250910	0	NA	NA	NA	0
ENSCAFG00845010129	1	one_to_many	ENSG00000257737;ENSG00000257766;ENSG00000257681	0	NA	NA	NA	1
ENSCAFG00845010908	1	one_to_one	ENSG00000248629	0	NA	NA	NA	1
ENSCAFG00845011447	1	many_to_many_DifferentNumber	ENSG00000258338;ENSG00000257729	0	NA	NA	NA	1
ENSCAFG00845011476	1	many_to_many_DifferentNumber	ENSG00000258338;ENSG00000257729	1	one_to_one	lincSS.dw	ENSG00000258338	1
ENSCAFG00845011503	1	many_to_many_DifferentNumber	ENSG00000258338;ENSG00000257729	0	NA	NA	NA	1
ENSCAFG00845011615	1	many_to_one	ENSG00000289314	0	NA	NA	NA	0
ENSCAFG00845011640	1	many_to_one	ENSG00000289314	0	NA	NA	NA	0
ENSCAFG00845023120	1	one_to_one	ENSG00000258908	0	NA	NA	NA	1
ENSCAFG00845024183	1	one_to_one	ENSG00000236434	0	NA	NA	NA	1
ENSCAFG00845024382	1	many_to_one	ENSG00000290102	0	NA	NA	NA	0
ENSCAFG00845024399	1	many_to_one	ENSG00000290102	0	NA	NA	NA	1
ENSCAFG00845024421	1	many_to_one	ENSG00000290102	0	NA	NA	NA	1
ENSCAFG00845024430	1	many_to_one	ENSG00000290102	0	NA	NA	NA	1
ENSCAFG00845024483	1	many_to_one	ENSG00000290102	0	NA	NA	NA	0
ENSCAFG00845025060	1	many_to_many_DifferentNumber	ENSG00000284696;ENSG00000233407;ENSG00000237337	0	NA	NA	NA	1
ENSCAFG00845025091	1	many_to_many_DifferentNumber	ENSG00000284696;ENSG00000233407;ENSG00000237337	0	NA	NA	NA	1
ENSCAFG00845026970	1	one_to_many	ENSG00000223814;ENSG00000231413;ENSG00000290466;ENSG00000291246	1	one_to_one	lncgSS.up	ENSG00000223814	0
ENSCAFG00845027308	1	many_to_one	ENSG00000233602	0	NA	NA	NA	1
ENSCAFG00845027333	1	many_to_one	ENSG00000233602	0	NA	NA	NA	1
ENSCAFG00845027348	1	many_to_one	ENSG00000233602	0	NA	NA	NA	1
ENSCAFG00845027362	1	many_to_one	ENSG00000233602	0	NA	NA	NA	1
ENSCAFG00845027380	1	many_to_one	ENSG00000233602	0	NA	NA	NA	1
ENSCAFG00845027392	1	many_to_one	ENSG00000233602	0	NA	NA	NA	1
ENSCAFG00845030192	1	one_to_many	ENSG00000284632;ENSG00000237290;ENSG00000284623	0	NA	NA	NA	0
ENSCAFG00845030198	1	many_to_many_DifferentNumber	ENSG00000224592;ENSG00000238063;ENSG00000286552;ENSG00000287987	0	NA	NA	NA	0
ENSCAFG00845030208	1	many_to_many_DifferentNumber	ENSG00000224592;ENSG00000238063;ENSG00000286552;ENSG00000287987	1	one_to_one	lncgDivg	ENSG00000224592	0
ENSCAFG00845005523	1	many_to_many_DifferentNumber	ENSG00000251055;ENSG00000288659	0	NA	NA	NA	0
ENSCAFG00845005529	1	many_to_many_DifferentNumber	ENSG00000251055;ENSG00000288659	1	one_to_one	lincSS.dw	ENSG00000288659	0
ENSCAFG00845005542	1	many_to_many_DifferentNumber	ENSG00000251055;ENSG00000288659	0	NA	NA	NA	0
ENSCAFG00845005551	1	many_to_many_DifferentNumber	ENSG00000251055;ENSG00000288659	0	NA	NA	NA	0
ENSCAFG00845005560	1	many_to_many_DifferentNumber	ENSG00000251055;ENSG00000288659	0	NA	NA	NA	0
ENSCAFG00845005576	1	many_to_many_DifferentNumber	ENSG00000251055;ENSG00000288659	0	NA	NA	NA	0
ENSCAFG00845005589	1	many_to_many_DifferentNumber	ENSG00000251055;ENSG00000288659	0	NA	NA	NA	0
ENSCAFG00845005593	1	many_to_many_DifferentNumber	ENSG00000251055;ENSG00000288659	0	NA	NA	NA	0
ENSCAFG00845005520	1	many_to_many_DifferentNumber	ENSG00000250775;ENSG00000205682;ENSG00000248692;ENSG00000289308	1	one_to_one	lncgConv	ENSG00000248692	0
ENSCAFG00845005535	1	many_to_many_DifferentNumber	ENSG00000250775;ENSG00000205682;ENSG00000248692;ENSG00000289308	0	NA	NA	NA	0
ENSCAFG00845005547	1	many_to_many_DifferentNumber	ENSG00000250775;ENSG00000205682;ENSG00000248692;ENSG00000289308	0	NA	NA	NA	0
ENSCAFG00845005565	1	many_to_many_DifferentNumber	ENSG00000250775;ENSG00000205682;ENSG00000248692;ENSG00000289308	0	NA	NA	NA	0
ENSCAFG00845005569	1	many_to_many_DifferentNumber	ENSG00000250775;ENSG00000205682;ENSG00000248692;ENSG00000289308	0	NA	NA	NA	0
ENSCAFG00845005582	1	many_to_many_DifferentNumber	ENSG00000250775;ENSG00000205682;ENSG00000248692;ENSG00000289308	0	NA	NA	NA	0
ENSCAFG00845005599	1	many_to_many_DifferentNumber	ENSG00000250775;ENSG00000205682;ENSG00000248692;ENSG00000289308	0	NA	NA	NA	0
ENSCAFG00845005652	1	many_to_one	ENSG00000250220	1	one_to_one	lncgDivg	ENSG00000250220	1
ENSCAFG00845005677	1	many_to_one	ENSG00000250220	0	NA	NA	NA	1
ENSCAFG00845005681	1	many_to_one	ENSG00000250220	0	NA	NA	NA	1
ENSCAFG00845005685	1	many_to_one	ENSG00000250220	0	NA	NA	NA	1
ENSCAFG00845005686	1	many_to_many_DifferentNumber	ENSG00000286664;ENSG00000285711;ENSG00000250125	0	NA	NA	NA	1
ENSCAFG00845005704	1	many_to_many_DifferentNumber	ENSG00000286664;ENSG00000285711;ENSG00000250125	0	NA	NA	NA	1
ENSCAFG00845005719	1	many_to_many_DifferentNumber	ENSG00000286664;ENSG00000285711;ENSG00000250125	0	NA	NA	NA	1
ENSCAFG00845005726	1	many_to_many_DifferentNumber	ENSG00000286664;ENSG00000285711;ENSG00000250125	0	NA	NA	NA	1
ENSCAFG00845005735	1	many_to_many_DifferentNumber	ENSG00000286664;ENSG00000285711;ENSG00000250125	0	NA	NA	NA	1
ENSCAFG00845007340	1	one_to_one	ENSG00000254343	1	one_to_one	lncgSS.dw	ENSG00000254343	1
ENSCAFG00845007422	1	many_to_one	ENSG00000253629	0	NA	NA	NA	1
ENSCAFG00845007429	1	many_to_one	ENSG00000253629	0	NA	NA	NA	1
ENSCAFG00845008539	1	one_to_one	ENSG00000286337	0	NA	NA	NA	0
ENSCAFG00845008574	1	one_to_one	ENSG00000266289	1	one_to_one	lncgConv	ENSG00000266289	1
ENSCAFG00845008636	1	one_to_many	ENSG00000254303;ENSG00000263443;ENSG00000255364;ENSG00000255325;ENSG00000254209;ENSG00000272384;ENSG00000253819	1	one_to_one	lincSS.up	ENSG00000254209	0
ENSCAFG00845010957	1	one_to_many	ENSG00000254028;ENSG00000253433;ENSG00000254083;ENSG00000248492;ENSG00000251218;ENSG00000272456	0	NA	NA	NA	1
ENSCAFG00845011426	1	one_to_one	ENSG00000289019	0	NA	NA	NA	0
ENSCAFG00845012013	1	one_to_many	ENSG00000251256;ENSG00000248317;ENSG00000250646	1	one_to_one	lncgConv	ENSG00000250646	1
ENSCAFG00845012181	1	one_to_one	ENSG00000248567	1	one_to_one	lincSS.up	ENSG00000248567	0
ENSCAFG00845012589	1	many_to_many_DifferentNumber	ENSG00000286034;ENSG00000253926;ENSG00000287785;ENSG00000249859	1	many_to_one	lincSS.dw	ENSG00000249859	0
ENSCAFG00845012649	1	many_to_many_DifferentNumber	ENSG00000286034;ENSG00000253926;ENSG00000287785;ENSG00000249859	1	many_to_one	lincSS.dw	ENSG00000249859	0
ENSCAFG00845012657	1	one_to_many	ENSG00000254275;ENSG00000280055;ENSG00000285108;ENSG00000229140	0	NA	NA	NA	0
ENSCAFG00845013254	1	one_to_many	ENSG00000254019;ENSG00000254197;ENSG00000254291;ENSG00000253595	1	one_to_one	lincDivg	ENSG00000254291	1
ENSCAFG00845013114	1	one_to_many	ENSG00000253307;ENSG00000261655	1	one_to_one	lncgSS.up	ENSG00000253307	1
ENSCAFG00845013269	1	one_to_one	ENSG00000244998	0	NA	NA	NA	1
ENSCAFG00845013757	1	one_to_one	ENSG00000289393	1	one_to_one	lncgDivg	ENSG00000289393	1
ENSCAFG00845015262	1	one_to_many	ENSG00000251350;ENSG00000286891;ENSG00000248939;ENSG00000250657	0	NA	NA	NA	0
